"","date","province","at_least_1_dose","double_dose","firstJabs","secondJabs","jabs","eligible_population","population","province2","type","unvaccinated_population","partially_dose"
"275",2021-09-02,"ab",2940491,2634271,NA,NA,NA,3761125,4444277,"AB","data",1503786,306220
"276",2021-09-03,"ab",2944658,2639184,NA,NA,NA,3761125,4444277,"AB","data",1499619,305474
"277",2021-09-04,"ab",2944658,2639184,NA,NA,NA,3761125,4444277,"AB","data",1499619,305474
"278",2021-09-05,"ab",2944658,2639184,NA,NA,NA,3761125,4444277,"AB","data",1499619,305474
"279",2021-09-06,"ab",2944658,2639184,NA,NA,NA,3761125,4444277,"AB","data",1499619,305474
"280",2021-09-07,"ab",2957047,2654121,NA,NA,NA,3761125,4444277,"AB","data",1487230,302926
"281",2021-09-08,"ab",2961086,2657735,NA,NA,NA,3761125,4444277,"AB","data",1483191,303351
"282",2021-09-09,"ab",2964933,2661123,NA,NA,NA,3761125,4444277,"AB","data",1479344,303810
"283",2021-09-10,"ab",2969160,2664986,NA,NA,NA,3761125,4444277,"AB","data",1475117,304174
"284",2021-09-11,"ab",2969160,2664986,NA,NA,NA,3761125,4444277,"AB","data",1475117,304174
"285",2021-09-12,"ab",2969160,2664986,NA,NA,NA,3761125,4444277,"AB","data",1475117,304174
"286",2021-09-13,"ab",2979886,2676327,NA,NA,NA,3761125,4444277,"AB","data",1464391,303559
"287",2021-09-14,"ab",2985023,2680933,NA,NA,NA,3761125,4444277,"AB","data",1459254,304090
"288",2021-09-15,"ab",2989670,2685062,NA,NA,NA,3761125,4444277,"AB","data",1454607,304608
"289",2021-09-16,"ab",2995338,2689686,NA,NA,NA,3761125,4444277,"AB","data",1448939,305652
"290",2021-09-17,"ab",3055116,2699191,NA,NA,NA,3761125,4444277,"AB","data",1389161,355925
"291",2021-09-18,"ab",3055116,2699191,NA,NA,NA,3761125,4444277,"AB","data",1389161,355925
"292",2021-09-19,"ab",3055116,2699191,NA,NA,NA,3761125,4444277,"AB","data",1389161,355925
"293",2021-09-20,"ab",3096529,2720223,NA,NA,NA,3761125,4444277,"AB","data",1347748,376306
"294",2021-09-21,"ab",3114211,2738846,NA,NA,NA,3761125,4444277,"AB","data",1330066,375365
"295",2021-09-22,"ab",3128860,2746141,NA,NA,NA,3761125,4444277,"AB","data",1315417,382719
"296",2021-09-23,"ab",3143671,2753156,NA,NA,NA,3761125,4444277,"AB","data",1300606,390515
"297",2021-09-24,"ab",3203128,2760404,NA,NA,NA,3761125,4444277,"AB","data",1241149,442724
"298",2021-09-25,"ab",3203128,2760404,NA,NA,NA,3761125,4444277,"AB","data",1241149,442724
"299",2021-09-26,"ab",3203128,2760404,NA,NA,NA,3761125,4444277,"AB","data",1241149,442724
"300",2021-09-27,"ab",3235655,2777622,NA,NA,NA,3761125,4444277,"AB","data",1208622,458033
"301",2021-09-28,"ab",3248433,2783275,NA,NA,NA,3761125,4444277,"AB","data",1195844,465158
"302",2021-09-29,"ab",3260289,2788778,NA,NA,NA,3761125,4444277,"AB","data",1183988,471511
"303",2021-09-30,"ab",3272505,2795057,NA,NA,NA,3761125,4444277,"AB","data",1171772,477448
"304",2021-10-01,"ab",3283948,2801282,NA,NA,NA,3761125,4444277,"AB","data",1160329,482666
"305",2021-10-02,"ab",3283948,2801282,NA,NA,NA,3761125,4444277,"AB","data",1160329,482666
"306",2021-10-03,"ab",3283948,2801282,NA,NA,NA,3761125,4444277,"AB","data",1160329,482666
"307",2021-10-04,"ab",3305567,2816254,NA,NA,NA,3761125,4444277,"AB","data",1138710,489313
"308",2021-10-05,"ab",3318138,2824317,NA,NA,NA,3761125,4444277,"AB","data",1126139,493821
"309",2021-10-06,"ab",3325941,2829302,NA,NA,NA,3761125,4444277,"AB","data",1118336,496639
"310",2021-10-07,"ab",3338710,2834607,NA,NA,NA,3761125,4444277,"AB","data",1105567,504103
"311",2021-10-08,"ab",3351374,2840719,NA,NA,NA,3761125,4444277,"AB","data",1092903,510655
"312",2021-10-09,"ab",3351374,2840719,NA,NA,NA,3761125,4444277,"AB","data",1092903,510655
"313",2021-10-10,"ab",3351374,2840719,NA,NA,NA,3761125,4444277,"AB","data",1092903,510655
"314",2021-10-11,"ab",3351374,2840719,NA,NA,NA,3761125,4444277,"AB","data",1092903,510655
"315",2021-10-12,"ab",3378748,2859926,NA,NA,NA,3761125,4444277,"AB","data",1065529,518822
"316",2021-10-13,"ab",3391406,2867833,NA,NA,NA,3761125,4444277,"AB","data",1052871,523573
"317",2021-10-13,"ab",3391448,2867961.375,NA,NA,NA,3761125,4444277,"AB","data",1052829,523486.625
"318",2021-10-14,"ab",3404595,2876419,NA,NA,NA,3761125,4444277,"AB","data",1039682,528176
"319",2021-10-14,"ab",3399779.875,2873626.06842523,8331.875,5664.69342523022,13996.5684252302,3761125,4444277,"AB","data",1044497.125,526153.80657477
"320",2021-10-15,"ab",3418029,2886025,NA,NA,NA,3761125,4444277,"AB","data",1026248,532004
"321",2021-10-15,"ab",3408104.89037871,2879291.18139998,8325.01537871314,5665.11297474802,13990.1283534612,3761125,4444277,"AB","data",1036172.10962129,528813.708978735
"322",2021-10-16,"ab",3418029,2886025,NA,NA,NA,3761125,4444277,"AB","data",1026248,532004
"323",2021-10-16,"ab",3416422.65312091,2884956.70804094,8317.76274220133,5665.52664095722,13983.2893831586,3761125,4444277,"AB","data",1027854.34687909,531465.945079979
"324",2021-10-17,"ab",3418029,2886025,NA,NA,NA,3761125,4444277,"AB","data",1026248,532004
"325",2021-10-17,"ab",3424732.73582092,2890622.64251251,8310.0827000076,5665.93447157042,13976.017171578,3761125,4444277,"AB","projection",1019544.26417908,534110.093308416
"326",2021-10-18,"ab",3433034.67258624,2896288.9790204,8301.93676531641,5666.33650789037,13968.2732732068,3761125,4444277,"AB","projection",1011242.32741376,536745.693565842
"327",2021-10-19,"ab",3441327.95431738,2901955.71180474,8293.28173113987,5666.73278434481,13960.0145154847,3761125,4444277,"AB","projection",1002949.04568262,539372.242512637
"328",2021-10-20,"ab",3449612.02324712,2907622.83513267,8284.06892973697,5667.12332793092,13951.1922576679,3761125,4444277,"AB","projection",994664.976752885,541989.188114443
"329",2021-10-21,"ab",3457886.26659623,2913290.34329023,8274.24334911956,5667.50815755734,13941.7515066769,3761125,4444277,"AB","projection",986390.733403765,544595.923306006
"330",2021-10-22,"ab",3466150.00916987,2918958.23057349,8263.74257363239,5667.8872832628,13931.6298568952,3761125,4444277,"AB","projection",978126.990830133,547191.778596375
"331",2021-10-23,"ab",3474402.50467649,2924626.49127877,8252.49550662329,5668.26070528105,13920.7562119043,3761125,4444277,"AB","projection",969874.495323509,549776.013397717
"332",2021-10-24,"ab",3482642.92549796,2930295.1196917,8240.42082146974,5668.62841292797,13909.0492343977,3761125,4444277,"AB","projection",961634.07450204,552347.805806259
"333",2021-10-25,"ab",3490870.35056958,2935964.11007496,8227.42507161992,5668.99038326275,13896.4154548827,3761125,4444277,"AB","projection",953406.64943042,554906.240494616
"334",2021-10-26,"ab",3499083.75093908,2941633.45665444,8213.40036949841,5669.34657948045,13882.7469489789,3761125,4444277,"AB","projection",945193.249060921,557450.294284634
"335",2021-10-27,"ab",3507281.9724551,2947303.15360341,8198.22151601827,5669.69694896275,13867.918464981,3761125,4444277,"AB","projection",936995.027544903,559978.81885169
"336",2021-10-28,"ab",3515463.71487931,2952973.19502432,8181.74242421472,5670.04142090818,13851.7838451229,3761125,4444277,"AB","projection",928813.285120688,562490.519854996
"337",2021-10-29,"ab",3523627.50650719,2958643.57492775,8163.79162787367,5670.37990343291,13834.1715313066,3761125,4444277,"AB","projection",920649.493492815,564983.931579437
"338",2021-10-30,"ab",3531771.67310001,2964314.28720774,8144.16659282427,5670.71227999404,13814.8788728183,3761125,4444277,"AB","projection",912505.32689999,567457.385892267
"339",2021-10-31,"ab",3539894.2995455,2969985.3256127,8122.62644548807,5671.0384049546,13793.6648504427,3761125,4444277,"AB","projection",904382.700454502,569908.973932801
"340",2021-11-01,"ab",3547993.18213182,2975656.68371072,8098.88258632226,5671.35809802497,13770.2406843472,3761125,4444277,"AB","projection",896283.81786818,572336.498421098
"341",2021-11-02,"ab",3556065.76857524,2981328.35484797,8072.58644341864,5671.67113724584,13744.2575806645,3761125,4444277,"AB","projection",888211.231424761,574737.413727271
"342",2021-11-03,"ab",3564109.08188536,2987000.332098,8043.313310117,5671.97725003213,13715.2905601491,3761125,4444277,"AB","projection",880167.918114644,577108.749787356
"343",2021-11-04,"ab",3572119.62263201,2992672.60819962,8010.54074665718,5672.27610162087,13682.816848278,3761125,4444277,"AB","projection",872157.377367987,579447.014432392
"344",2021-11-05,"ab",3580093.24195539,2998345.17547961,7973.6193233747,5672.56727998611,13646.1866033608,3761125,4444277,"AB","projection",864183.758044613,581748.066475781
"345",2021-11-06,"ab",3588024.97435485,3004018.02575549,7931.73239946086,5672.85027588764,13604.5826753485,3761125,4444277,"AB","projection",856252.025645152,584006.948599354
"346",2021-11-07,"ab",3595908.8142823,3009691.15021157,7883.83992744749,5673.12445607688,13556.9643835244,3761125,4444277,"AB","projection",848368.185717704,586217.664070725
"347",2021-11-08,"ab",3603737.41281981,3015364.53923832,7828.59853751305,5673.38902674709,13501.9875642601,3761125,4444277,"AB","projection",840539.587180191,588372.87358149
"348",2021-11-09,"ab",3611501.65848238,3021038.18222108,7764.24566257605,5673.64298275718,13437.8886453332,3761125,4444277,"AB","projection",832775.341517615,590463.476261309
"349",2021-11-10,"ab",3619190.086391,3026712.06725676,7688.42790861754,5673.88503568899,13362.3129443065,3761125,4444277,"AB","projection",825086.913608998,592478.019134238
"350",2021-11-11,"ab",3626788.02723504,3032386.18076639,7597.94084404176,5674.1135096238,13272.0543536656,3761125,4444277,"AB","projection",817488.972764956,594401.846468656
"351",2021-11-12,"ab",3634276.35156476,3038060.5069528,7488.32432971336,5674.32618641155,13162.6505161249,3761125,4444277,"AB","projection",810000.648435242,596215.844611958
"352",2021-11-13,"ab",3641629.56727629,3043735.02702243,7353.21571152983,5674.52006963501,13027.7357811648,3761125,4444277,"AB","projection",802647.432723713,597894.540253852
"353",2021-11-14,"ab",3648812.85311052,3049409.71803615,7183.28583423235,5674.69101371756,12857.9768479499,3761125,4444277,"AB","projection",795464.14688948,599403.135074367
"354",2021-11-15,"ab",3655777.29153587,3055084.55115865,6964.43842535466,5674.83312249323,12639.2715478479,3761125,4444277,"AB","projection",788499.708464126,600692.740377229
"355",2021-11-16,"ab",3662451.98187981,3060759.48890174,6674.69034393085,5674.93774309661,12349.6280870275,3761125,4444277,"AB","projection",781825.018120195,601692.492978063
"356",2021-11-17,"ab",3668730.71200289,3066434.48064249,6278.73012308218,5674.99174074363,11953.7218638258,3761125,4444277,"AB","projection",775546.287997113,602296.231360401
"357",2021-11-18,"ab",3674449.57453377,3072109.45518068,5718.86253088759,5674.97453819122,11393.8370690788,3761125,4444277,"AB","projection",769827.425466225,602340.119353098
"358",2021-11-19,"ab",3679353.00564703,3077784.3086175,4903.43111325754,5674.85343681974,10578.2845500773,3761125,4444277,"AB","projection",764923.994352967,601568.697029536
"359",2021-11-20,"ab",3683066.22018822,3083458.88772591,3713.21454118472,5674.57910841424,9387.79364959896,3761125,4444277,"AB","projection",761210.779811783,599607.332462306
"360",2021-11-21,"ab",3685197.51014018,3089132.98435311,2131.28995196661,5674.09662719863,7805.38657916524,3761125,4444277,"AB","projection",759079.489859816,596064.525787074
"361",2021-11-22,"ab",3685848.93986065,3094806.3948422,651.429720465094,5673.41048909351,6324.84020955861,3761125,4444277,"AB","projection",758428.060139351,591042.545018446
"362",2021-11-23,"ab",3685902.16751635,3100479.02352732,53.2276556990109,5672.62868512049,5725.8563408195,3761125,4444277,"AB","projection",758374.832483652,585423.143989024
"363",2021-11-24,"ab",3685902.49998711,3106150.84476105,0.332470760215074,5671.82123372331,5672.15370448353,3761125,4444277,"AB","projection",758374.500012892,579751.655226061
"364",2021-11-25,"ab",3685902.5,3111821.83923471,1.28918327391148e-05,5670.99447366595,5670.99448655779,3761125,4444277,"AB","projection",758374.5,574080.660765287
"365",2021-11-26,"ab",3685902.5,3117491.98699031,0,5670.14775560144,5670.14775560144,3761125,4444277,"AB","projection",758374.5,568410.513009686
"366",2021-11-27,"ab",3685902.5,3123161.26734146,0,5669.28035114147,5669.28035114147,3761125,4444277,"AB","projection",758374.5,562741.232658544
"367",2021-11-28,"ab",3685902.5,3128829.65883759,0,5668.3914961312,5668.3914961312,3761125,4444277,"AB","projection",758374.5,557072.841162413
"368",2021-11-29,"ab",3685902.5,3134497.13922603,0,5667.48038843879,5667.48038843879,3761125,4444277,"AB","projection",758374.5,551405.360773974
"369",2021-11-30,"ab",3685902.5,3140163.68541159,0,5666.54618556891,5666.54618556891,3761125,4444277,"AB","projection",758374.5,545738.814588405
"370",2021-12-01,"ab",3685902.5,3145829.2734137,0,5665.58800210245,5665.58800210245,3761125,4444277,"AB","projection",758374.5,540073.226586303
"371",2021-12-02,"ab",3685902.5,3151493.87832063,0,5664.60490693199,5664.60490693199,3761125,4444277,"AB","projection",758374.5,534408.621679371
"372",2021-12-03,"ab",3685902.5,3157157.47424092,0,5663.59592028707,5663.59592028707,3761125,4444277,"AB","projection",758374.5,528745.025759084
"373",2021-12-04,"ab",3685902.5,3162820.03425144,0,5662.56001052214,5662.56001052214,3761125,4444277,"AB","projection",758374.5,523082.465748562
"374",2021-12-05,"ab",3685902.5,3168481.53034209,0,5661.49609064683,5661.49609064683,3761125,4444277,"AB","projection",758374.5,517420.969657915
"375",2021-12-06,"ab",3685902.5,3174141.93335666,0,5660.40301457606,5660.40301457606,3761125,4444277,"AB","projection",758374.5,511760.566643339
"376",2021-12-07,"ab",3685902.5,3179801.21292973,0,5659.27957307035,5659.27957307035,3761125,4444277,"AB","projection",758374.5,506101.287070268
"377",2021-12-08,"ab",3685902.5,3185459.33741907,0,5658.12448934047,5658.12448934047,3761125,4444277,"AB","projection",758374.5,500443.162580928
"378",2021-12-09,"ab",3685902.5,3191116.27383335,0,5656.93641427532,5656.93641427532,3761125,4444277,"AB","projection",758374.5,494786.226166653
"379",2021-12-10,"ab",3685902.5,3196771.98775462,0,5655.71392126847,5655.71392126847,3761125,4444277,"AB","projection",758374.5,489130.512245384
"380",2021-12-11,"ab",3685902.5,3202426.4432552,0,5654.45550058829,5654.45550058829,3761125,4444277,"AB","projection",758374.5,483476.056744796
"381",2021-12-12,"ab",3685902.5,3208079.60280846,0,5653.15955325402,5653.15955325402,3761125,4444277,"AB","projection",758374.5,477822.897191542
"382",2021-12-13,"ab",3685902.5,3213731.42719282,0,5651.82438436663,5651.82438436663,3761125,4444277,"AB","projection",758374.5,472171.072807175
"383",2021-12-14,"ab",3685902.5,3219381.87538865,0,5650.44819582859,5650.44819582859,3761125,4444277,"AB","projection",758374.5,466520.624611347
"384",2021-12-15,"ab",3685902.5,3225030.90446705,0,5649.02907839837,5649.02907839837,3761125,4444277,"AB","projection",758374.5,460871.595532948
"385",2021-12-16,"ab",3685902.5,3230678.46947005,0,5647.56500299694,5647.56500299694,3761125,4444277,"AB","projection",758374.5,455224.030529951
"386",2021-12-17,"ab",3685902.5,3236324.52328124,0,5646.05381119065,5646.05381119065,3761125,4444277,"AB","projection",758374.5,449577.976718761
"387",2021-12-18,"ab",3685902.5,3241969.01648599,0,5644.49320475338,5644.49320475338,3761125,4444277,"AB","projection",758374.5,443933.483514007
"388",2021-12-19,"ab",3685902.5,3247611.8972202,0,5642.88073420711,5642.88073420711,3761125,4444277,"AB","projection",758374.5,438290.6027798
"389",2021-12-20,"ab",3685902.5,3253253.11100642,0,5641.21378621785,5641.21378621785,3761125,4444277,"AB","projection",758374.5,432649.388993582
"390",2021-12-21,"ab",3685902.5,3258892.60057613,0,5639.48956971476,5639.48956971476,3761125,4444277,"AB","projection",758374.5,427009.899423867
"391",2021-12-22,"ab",3685902.5,3264530.30567671,0,5637.70510057919,5637.70510057919,3761125,4444277,"AB","projection",758374.5,421372.194323288
"392",2021-12-23,"ab",3685902.5,3270166.16286144,0,5635.85718472674,5635.85718472674,3761125,4444277,"AB","projection",758374.5,415736.337138562
"393",2021-12-24,"ab",3685902.5,3275800.10526083,0,5633.94239939004,5633.94239939004,3761125,4444277,"AB","projection",758374.5,410102.394739171
"394",2021-12-25,"ab",3685902.5,3281432.06233319,0,5631.9570723623,5631.9570723623,3761125,4444277,"AB","projection",758374.5,404470.437666809
"395",2021-12-26,"ab",3685902.5,3287061.95959214,0,5629.89725895319,5629.89725895319,3761125,4444277,"AB","projection",758374.5,398840.540407856
"396",2021-12-27,"ab",3685902.5,3292689.71830849,0,5627.75871634856,5627.75871634856,3761125,4444277,"AB","projection",758374.5,393212.781691507
"397",2021-12-28,"ab",3685902.5,3298315.25518352,0,5625.53687503235,5625.53687503235,3761125,4444277,"AB","projection",758374.5,387587.244816475
"398",2021-12-29,"ab",3685902.5,3303938.48199039,0,5623.22680686554,5623.22680686554,3761125,4444277,"AB","projection",758374.5,381964.01800961
"399",2021-12-30,"ab",3685902.5,3309559.30517976,0,5620.8231893708,5620.8231893708,3761125,4444277,"AB","projection",758374.5,376343.194820239
"400",2021-12-31,"ab",3685902.5,3315177.62544543,0,5618.3202656717,5618.3202656717,3761125,4444277,"AB","projection",758374.5,370724.874554567
"401",2022-01-01,"ab",3685902.5,3320793.3372449,0,5615.71179947164,5615.71179947164,3761125,4444277,"AB","projection",758374.5,365109.162755095
"402",2022-01-02,"ab",3685902.5,3326406.32826924,0,5612.99102433957,5612.99102433957,3761125,4444277,"AB","projection",758374.5,359496.171730756
"403",2022-01-03,"ab",3685902.5,3332016.47885569,0,5610.15058644721,5610.15058644721,3761125,4444277,"AB","projection",758374.5,353886.021144309
"404",2022-01-04,"ab",3685902.5,3337623.66133544,0,5607.18247975223,5607.18247975223,3761125,4444277,"AB","projection",758374.5,348278.838664556
"405",2022-01-05,"ab",3685902.5,3343227.73930789,0,5604.07797244843,5604.07797244843,3761125,4444277,"AB","projection",758374.5,342674.760692108
"406",2022-01-06,"ab",3685902.5,3348828.56683117,0,5600.827523279,5600.827523279,3761125,4444277,"AB","projection",758374.5,337073.933168829
"407",2022-01-07,"ab",3685902.5,3354425.98751723,0,5597.42068605404,5597.42068605404,3761125,4444277,"AB","projection",758374.5,331476.512482775
"408",2022-01-08,"ab",3685902.5,3360019.83351762,0,5593.84600039944,5593.84600039944,3761125,4444277,"AB","projection",758374.5,325882.666482375
"409",2022-01-09,"ab",3685902.5,3365609.92438399,0,5590.09086636081,5590.09086636081,3761125,4444277,"AB","projection",758374.5,320292.575616015
"410",2022-01-10,"ab",3685902.5,3371196.06578403,0,5586.14140004246,5586.14140004246,3761125,4444277,"AB","projection",758374.5,314706.434215972
"411",2022-01-11,"ab",3685902.5,3376778.04805087,0,5581.98226684565,5581.98226684565,3761125,4444277,"AB","projection",758374.5,309124.451949127
"412",2022-01-12,"ab",3685902.5,3382355.64453905,0,5577.59648817498,5577.59648817498,3761125,4444277,"AB","projection",758374.5,303546.855460952
"413",2022-01-13,"ab",3685902.5,3387928.60975563,0,5572.96521658078,5572.96521658078,3761125,4444277,"AB","projection",758374.5,297973.890244371
"414",2022-01-14,"ab",3685902.5,3393496.67722881,0,5568.06747318292,5568.06747318292,3761125,4444277,"AB","projection",758374.5,292405.822771188
"415",2022-01-15,"ab",3685902.5,3399059.55706864,0,5562.87983982963,5562.87983982963,3761125,4444277,"AB","projection",758374.5,286842.942931358
"416",2022-01-16,"ab",3685902.5,3404616.93316531,0,5557.37609667145,5557.37609667145,3761125,4444277,"AB","projection",758374.5,281285.566834687
"417",2022-01-17,"ab",3685902.5,3410168.45995889,0,5551.52679358097,5551.52679358097,3761125,4444277,"AB","projection",758374.5,275734.040041106
"418",2022-01-18,"ab",3685902.5,3415713.75869988,0,5545.29874098906,5545.29874098906,3761125,4444277,"AB","projection",758374.5,270188.741300117
"419",2022-01-19,"ab",3685902.5,3421252.41310188,0,5538.65440199804,5538.65440199804,3761125,4444277,"AB","projection",758374.5,264650.086898119
"420",2022-01-20,"ab",3685902.5,3426783.96426474,0,5531.55116285384,5531.55116285384,3761125,4444277,"AB","projection",758374.5,259118.535735265
"421",2020-12-02,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"422",2020-12-03,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"423",2020-12-04,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"424",2020-12-05,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"425",2020-12-06,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"426",2020-12-07,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"427",2020-12-08,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"428",2020-12-09,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"429",2020-12-10,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"430",2020-12-11,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"431",2020-12-12,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"432",2020-12-13,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"433",2020-12-14,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"434",2020-12-15,"bc",0,0,NA,NA,NA,4577078,5174724,"BC","data",5174724,0
"435",2020-12-16,"bc",409,0,NA,NA,NA,4577078,5174724,"BC","data",5174315,409
"436",2020-12-17,"bc",1216,0,NA,NA,NA,4577078,5174724,"BC","data",5173508,1216
"437",2020-12-18,"bc",2592,0,NA,NA,NA,4577078,5174724,"BC","data",5172132,2592
"438",2020-12-19,"bc",2592,0,NA,NA,NA,4577078,5174724,"BC","data",5172132,2592
"439",2020-12-20,"bc",2592,0,NA,NA,NA,4577078,5174724,"BC","data",5172132,2592
