"","date","province","at_least_1_dose","double_dose","firstJabs","secondJabs","jabs","eligible_population","population","type","unvaccinated_population","partially_dose"
"4458",2021-04-30,"sk",383577,44162,NA,NA,NA,1033088,1179906,"data",796329,339415
"4459",2021-05-01,"sk",390818,44324,NA,NA,NA,1033088,1179906,"data",789088,346494
"4460",2021-05-02,"sk",399183,44486,NA,NA,NA,1033088,1179906,"data",780723,354697
"4461",2021-05-03,"sk",406296,44527,NA,NA,NA,1033088,1179906,"data",773610,361769
"4462",2021-05-04,"sk",415711,45036,NA,NA,NA,1033088,1179906,"data",764195,370675
"4463",2021-05-05,"sk",425522,45193,NA,NA,NA,1033088,1179906,"data",754384,380329
"4464",2021-05-06,"sk",435491,45419,NA,NA,NA,1033088,1179906,"data",744415,390072
"4465",2021-05-07,"sk",445785,45655,NA,NA,NA,1033088,1179906,"data",734121,400130
"4466",2021-05-08,"sk",458460,46022,NA,NA,NA,1033088,1179906,"data",721446,412438
"4467",2021-05-09,"sk",471856,46277,NA,NA,NA,1033088,1179906,"data",708050,425579
"4468",2021-05-10,"sk",480864,46393,NA,NA,NA,1033088,1179906,"data",699042,434471
"4469",2021-05-11,"sk",483719,46588,NA,NA,NA,1033088,1179906,"data",696187,437131
"4470",2021-05-12,"sk",490274,46770,NA,NA,NA,1033088,1179906,"data",689632,443504
"4471",2021-05-13,"sk",498011,47448,NA,NA,NA,1033088,1179906,"data",681895,450563
"4472",2021-05-14,"sk",505631,47758,NA,NA,NA,1033088,1179906,"data",674275,457873
"4473",2021-05-15,"sk",523693,48264,NA,NA,NA,1033088,1179906,"data",656213,475429
"4474",2021-05-16,"sk",542343,48609,NA,NA,NA,1033088,1179906,"data",637563,493734
"4475",2021-05-17,"sk",554313,48812,NA,NA,NA,1033088,1179906,"data",625593,505501
"4476",2021-05-18,"sk",559516,49008,NA,NA,NA,1033088,1179906,"data",620390,510508
"4477",2021-05-19,"sk",565118,50341,NA,NA,NA,1033088,1179906,"data",614788,514777
"4478",2021-05-20,"sk",568677,51559,NA,NA,NA,1033088,1179906,"data",611229,517118
"4479",2021-05-21,"sk",577150,53433,NA,NA,NA,1033088,1179906,"data",602756,523717
"4480",2021-05-22,"sk",589523,55861,NA,NA,NA,1033088,1179906,"data",590383,533662
"4481",2021-05-23,"sk",599109,57279,NA,NA,NA,1033088,1179906,"data",580797,541830
"4482",2021-05-24,"sk",604674,58180,NA,NA,NA,1033088,1179906,"data",575232,546494
"4483",2021-05-25,"sk",606936,58257,NA,NA,NA,1033088,1179906,"data",572970,548679
"4484",2021-05-26,"sk",610654,59193,NA,NA,NA,1033088,1179906,"data",569252,551461
"4485",2021-05-27,"sk",616678,62596,NA,NA,NA,1033088,1179906,"data",563228,554082
"4486",2021-05-28,"sk",625902,67723,NA,NA,NA,1033088,1179906,"data",554004,558179
"4487",2021-05-29,"sk",633730,72818,NA,NA,NA,1033088,1179906,"data",546176,560912
"4488",2021-05-30,"sk",639842,77767,NA,NA,NA,1033088,1179906,"data",540064,562075
"4489",2021-05-31,"sk",642431,83217,NA,NA,NA,1033088,1179906,"data",537475,559214
"4490",2021-06-01,"sk",644226,86726,NA,NA,NA,1033088,1179906,"data",535680,557500
"4491",2021-06-02,"sk",647224,93027,NA,NA,NA,1033088,1179906,"data",532682,554197
"4492",2021-06-03,"sk",652655,102175,NA,NA,NA,1033088,1179906,"data",527251,550480
"4493",2021-06-04,"sk",657721,112742,NA,NA,NA,1033088,1179906,"data",522185,544979
"4494",2021-06-05,"sk",664537,122593,NA,NA,NA,1033088,1179906,"data",515369,541944
"4495",2021-06-06,"sk",669057,131715,NA,NA,NA,1033088,1179906,"data",510849,537342
"4496",2021-06-07,"sk",671360,138040,NA,NA,NA,1033088,1179906,"data",508546,533320
"4497",2021-06-08,"sk",672620,143504,NA,NA,NA,1033088,1179906,"data",507286,529116
"4498",2021-06-09,"sk",675288,153364,NA,NA,NA,1033088,1179906,"data",504618,521924
"4499",2021-06-10,"sk",678615,166824,NA,NA,NA,1033088,1179906,"data",501291,511791
"4500",2021-06-11,"sk",682242,178409,NA,NA,NA,1033088,1179906,"data",497664,503833
"4501",2021-06-12,"sk",686857,191808,NA,NA,NA,1033088,1179906,"data",493049,495049
"4502",2021-06-13,"sk",689940,203574,NA,NA,NA,1033088,1179906,"data",489966,486366
"4503",2021-06-14,"sk",691649,211793,NA,NA,NA,1033088,1179906,"data",488257,479856
"4504",2021-06-15,"sk",692810,217512,NA,NA,NA,1033088,1179906,"data",487096,475298
"4505",2021-06-16,"sk",694979,227356,NA,NA,NA,1033088,1179906,"data",484927,467623
"4506",2021-06-17,"sk",697977,239760,NA,NA,NA,1033088,1179906,"data",481929,458217
"4507",2021-06-18,"sk",702998,258999,NA,NA,NA,1033088,1179906,"data",476908,443999
"4508",2021-06-19,"sk",706372,275362,NA,NA,NA,1033088,1179906,"data",473534,431010
"4509",2021-06-20,"sk",708939,288879,NA,NA,NA,1033088,1179906,"data",470967,420060
"4510",2021-06-21,"sk",709175,289604,NA,NA,NA,1033088,1179906,"data",470731,419571
"4511",2021-06-22,"sk",710073,295202,NA,NA,NA,1033088,1179906,"data",469833,414871
"4512",2021-06-23,"sk",711735,311963,NA,NA,NA,1033088,1179906,"data",468171,399772
"4513",2021-06-24,"sk",714154,334515,NA,NA,NA,1033088,1179906,"data",465752,379639
"4514",2021-06-25,"sk",716371,353286,NA,NA,NA,1033088,1179906,"data",463535,363085
"4515",2021-06-26,"sk",718596,374384,NA,NA,NA,1033088,1179906,"data",461310,344212
"4516",2021-06-27,"sk",720514,394774,NA,NA,NA,1033088,1179906,"data",459392,325740
"4517",2021-06-28,"sk",721495,406188,NA,NA,NA,1033088,1179906,"data",458411,315307
"4518",2021-06-29,"sk",722412,413888,NA,NA,NA,1033088,1179906,"data",457494,308524
"4519",2021-06-30,"sk",724188,429532,NA,NA,NA,1033088,1179906,"data",455718,294656
"4520",2021-07-01,"sk",726112,447442,NA,NA,NA,1033088,1179906,"data",453794,278670
"4521",2021-07-02,"sk",728161,466374,NA,NA,NA,1033088,1179906,"data",451745,261787
"4522",2021-07-03,"sk",728893,474034,NA,NA,NA,1033088,1179906,"data",451013,254859
"4523",2021-07-04,"sk",730172,486200,NA,NA,NA,1033088,1179906,"data",449734,243972
"4524",2021-07-05,"sk",731115,494071,NA,NA,NA,1033088,1179906,"data",448791,237044
"4525",2021-07-06,"sk",732070,501464,NA,NA,NA,1033088,1179906,"data",447836,230606
"4526",2021-07-07,"sk",733788,513465,NA,NA,NA,1033088,1179906,"data",446118,220323
"4527",2021-07-08,"sk",735567,525000,NA,NA,NA,1033088,1179906,"data",444339,210567
"4528",2021-07-09,"sk",737367,535878,NA,NA,NA,1033088,1179906,"data",442539,201489
"4529",2021-07-10,"sk",739331,549537,NA,NA,NA,1033088,1179906,"data",440575,189794
"4530",2021-07-11,"sk",740747,558441,NA,NA,NA,1033088,1179906,"data",439159,182306
"4531",2021-07-12,"sk",741438,563208,NA,NA,NA,1033088,1179906,"data",438468,178230
"4532",2021-07-13,"sk",741905,565160,NA,NA,NA,1033088,1179906,"data",438001,176745
"4533",2021-07-14,"sk",743160,570263,NA,NA,NA,1033088,1179906,"data",436746,172897
"4534",2021-07-15,"sk",744527,576683,NA,NA,NA,1033088,1179906,"data",435379,167844
"4535",2021-07-16,"sk",746173,585962,NA,NA,NA,1033088,1179906,"data",433733,160211
"4536",2021-07-17,"sk",747742,593819,NA,NA,NA,1033088,1179906,"data",432164,153923
"4537",2021-07-18,"sk",748675,599292,NA,NA,NA,1033088,1179906,"data",431231,149383
"4538",2021-07-19,"sk",749136,601535,NA,NA,NA,1033088,1179906,"data",430770,147601
"4539",2021-07-20,"sk",749588,603719,NA,NA,NA,1033088,1179906,"data",430318,145869
"4540",2021-07-21,"sk",750699,608021,NA,NA,NA,1033088,1179906,"data",429207,142678
"4541",2021-07-22,"sk",752174,613832,NA,NA,NA,1033088,1179906,"data",427732,138342
"4542",2021-07-23,"sk",753766,620444,NA,NA,NA,1033088,1179906,"data",426140,133322
"4543",2021-07-24,"sk",755122,625944,NA,NA,NA,1033088,1179906,"data",424784,129178
"4544",2021-07-25,"sk",756003,629785,NA,NA,NA,1033088,1179906,"data",423903,126218
"4545",2021-07-26,"sk",756509,631821,NA,NA,NA,1033088,1179906,"data",423397,124688
"4546",2021-07-27,"sk",756999,633264,NA,NA,NA,1033088,1179906,"data",422907,123735
"4547",2021-07-28,"sk",757981,636844,NA,NA,NA,1033088,1179906,"data",421925,121137
"4548",2021-07-29,"sk",759187,641657,NA,NA,NA,1033088,1179906,"data",420719,117530
"4549",2021-07-30,"sk",760269,645920,NA,NA,NA,1033088,1179906,"data",419637,114349
"4550",2021-07-31,"sk",761397,650100,NA,NA,NA,1033088,1179906,"data",418509,111297
"4551",2021-08-01,"sk",762283,653313,NA,NA,NA,1033088,1179906,"data",417623,108970
"4552",2021-08-02,"sk",762618,654509,NA,NA,NA,1033088,1179906,"data",417288,108109
"4553",2021-08-03,"sk",762819,655083,NA,NA,NA,1033088,1179906,"data",417087,107736
"4554",2021-08-04,"sk",763107,655852,NA,NA,NA,1033088,1179906,"data",416799,107255
"4555",2021-08-05,"sk",764069,658751,NA,NA,NA,1033088,1179906,"data",415837,105318
"4556",2021-08-06,"sk",764982,661545,NA,NA,NA,1033088,1179906,"data",414924,103437
"4557",2021-08-07,"sk",765874,664144,NA,NA,NA,1033088,1179906,"data",414032,101730
"4558",2021-08-08,"sk",766509,666051,NA,NA,NA,1033088,1179906,"data",413397,100458
"4559",2021-08-09,"sk",766826,666931,NA,NA,NA,1033088,1179906,"data",413080,99895
"4560",2021-08-10,"sk",767054,667556,NA,NA,NA,1033088,1179906,"data",412852,99498
"4561",2021-08-11,"sk",767596,668926,NA,NA,NA,1033088,1179906,"data",412310,98670
"4562",2021-08-12,"sk",768366,670911,NA,NA,NA,1033088,1179906,"data",411540,97455
"4563",2021-08-13,"sk",769113,672703,NA,NA,NA,1033088,1179906,"data",410793,96410
"4564",2021-08-13,"sk",769322.5,673042.25,NA,NA,NA,1033088,1179906,"data",410583.5,96280.25
"4565",2021-08-14,"sk",769879,674499,NA,NA,NA,1033088,1179906,"data",410027,95380
"4566",2021-08-14,"sk",769842.75,674281.010582914,520.25,1238.76058291388,1759.01058291388,1033088,1179906,"data",410063.25,95561.7394170861
"4567",2021-08-15,"sk",770596,676065,NA,NA,NA,1033088,1179906,"data",409310,94531
"4568",2021-08-15,"sk",770362.994513108,675519.372916413,520.244513108395,1238.36233349913,1758.60684660752,1033088,1179906,"data",409543.005486892,94843.6215966954
"4569",2021-08-16,"sk",770988,676839,NA,NA,NA,1033088,1179906,"data",408918,94149
"4570",2021-08-16,"sk",770883.233503688,676757.32615425,520.238990579499,1237.95323783718,1758.19222841668,1033088,1179906,"projection",409022.766496312,94125.9073494377
"4571",2021-08-17,"sk",770988,676839,NA,NA,NA,1033088,1179906,"projection",408918,94149
"4572",2021-08-17,"sk",771403.466935753,677994.859007318,520.233432065463,1237.5328530682,1757.76628513366,1033088,1179906,"projection",408502.533064247,93408.607928435
"4573",2021-08-18,"sk",771923.694772967,679231.959719487,520.227837213548,1237.10071216873,1757.32854938228,1033088,1179906,"projection",407982.305227033,92691.7350534798
"4574",2021-08-19,"sk",772443.916978634,680468.616041784,520.222205666825,1236.65632229683,1756.87852796365,1033088,1179906,"projection",407462.083021366,91975.3009368498
"4575",2021-08-20,"sk",772964.133515697,681704.815204786,520.216537063476,1236.19916300173,1756.4157000652,1033088,1179906,"projection",406941.866484303,91259.3183109115
"4576",2021-08-21,"sk",773484.344346734,682940.543889068,520.210831037024,1235.72868428275,1755.93951531977,1033088,1179906,"projection",406421.655653266,90543.8004576658
"4577",2021-08-22,"sk",774004.54943395,684175.788193552,520.205087215872,1235.24430448387,1755.44939169975,1033088,1179906,"projection",405901.45056605,89828.7612403978
"4578",2021-08-23,"sk",774524.748739174,685410.53360156,520.199305223883,1234.74540800776,1754.94471323164,1033088,1179906,"projection",405381.251260826,89114.2151376139
"4579",2021-08-24,"sk",775044.942223854,686644.76494439,520.193484679563,1234.23134283011,1754.42482750968,1033088,1179906,"projection",404861.057776146,88400.1772794634
"4580",2021-08-25,"sk",775565.12984905,687878.466362186,520.187625196646,1233.70141779562,1753.88904299226,1033088,1179906,"projection",404340.87015095,87686.6634868644
"4581",2021-08-26,"sk",776085.311575433,689111.621261856,520.181726383278,1233.15489967051,1753.33662605379,1033088,1179906,"projection",403820.688424567,86973.6903135772
"4582",2021-08-27,"sk",776605.487363276,690344.212271784,520.175787842833,1232.59100992803,1752.76679777086,1033088,1179906,"projection",403300.512636724,86261.275091492
"4583",2021-08-28,"sk",777125.657172449,691576.221193023,520.169809172978,1232.00892123836,1752.17873041134,1033088,1179906,"projection",402780.342827551,85549.4359794266
"4584",2021-08-29,"sk",777645.820962415,692807.628946652,520.163789966144,1231.40775362903,1751.57154359517,1033088,1179906,"projection",402260.179037585,84838.1920157637
"4585",2021-08-30,"sk",778165.978692224,694038.415516934,520.15772980894,1230.78657028277,1750.94430009171,1033088,1179906,"projection",401740.021307776,84127.5631752899
"4586",2021-08-31,"sk",778686.130320507,695268.559889865,520.15162828262,1230.14437293005,1750.29600121267,1033088,1179906,"projection",401219.869679493,83417.5704306425
"4587",2021-09-01,"sk",779206.27580547,696498.039986655,520.145484962617,1229.48009679082,1749.62558175344,1033088,1179906,"projection",400699.72419453,82708.2358188143
"4588",2021-09-02,"sk",779726.415104888,697726.83259167,520.139299418544,1228.7926050151,1748.93190443364,1033088,1179906,"projection",400179.584895112,81999.5825132177
"4589",2021-09-03,"sk",780246.548176102,698954.913274234,520.133071214077,1228.08068256336,1748.21375377744,1033088,1179906,"projection",399659.451823898,81291.6349018684
"4590",2021-09-04,"sk",780766.674976009,700182.256303693,520.126799906953,1227.34302945924,1747.46982936619,1033088,1179906,"projection",399139.325023991,80584.4186723161
"4591",2021-09-05,"sk",781286.795461058,701408.834557035,520.120485048508,1226.57825334184,1746.69873839035,1033088,1179906,"projection",398619.204538942,79877.9609040228
"4592",2021-09-06,"sk",781806.909587242,702634.619418264,520.114126184257,1225.78486122959,1745.89898741385,1033088,1179906,"projection",398099.090412758,79172.2901689775
"4593",2021-09-07,"sk",782327.017310095,703859.580668664,520.107722853078,1224.96125039912,1745.0689732522,1033088,1179906,"projection",397578.982689905,78467.4366414314
"4594",2021-09-08,"sk",782847.118584682,705083.686366932,520.101274587447,1224.10569826851,1744.20697285596,1033088,1179906,"projection",397058.881415318,77763.4322177503
"4595",2021-09-09,"sk",783367.213365596,706306.902718087,520.094780913321,1223.21635115519,1743.31113206851,1033088,1179906,"projection",396538.786634404,77060.3106475085
"4596",2021-09-10,"sk",783887.301606946,707529.193929851,520.088241349789,1222.29121176363,1742.37945311342,1033088,1179906,"projection",396018.698393054,76358.1076770946
"4597",2021-09-11,"sk",784407.383262355,708750.522055085,520.081655409303,1221.32812523423,1741.40978064353,1033088,1179906,"projection",395498.616737645,75656.8612072697
"4598",2021-09-12,"sk",784927.458284952,709970.846818644,520.075022597564,1220.32476355927,1740.39978615684,1033088,1179906,"projection",394978.541715048,74956.611466308
"4599",2021-09-13,"sk",785447.526627365,711190.125426786,520.068342412822,1219.27860814112,1739.34695055394,1033088,1179906,"projection",394458.473372635,74257.4012005797
"4600",2021-09-14,"sk",785967.588241712,712408.312357021,520.061614346458,1218.18693023582,1738.24854458228,1033088,1179906,"projection",393938.411758288,73559.2758846903
"4601",2021-09-15,"sk",786487.643079594,713625.359126,520.054837882402,1217.04676897847,1737.10160686087,1033088,1179906,"projection",393418.356920406,72862.2839535943
"4602",2021-09-16,"sk",787007.691092091,714841.214032643,520.048012497136,1215.85490664304,1735.90291914018,1033088,1179906,"projection",392898.308907909,72166.4770594484
"4603",2021-09-17,"sk",787527.732229751,716055.82187337,520.041137659806,1214.60784072743,1734.64897838724,1033088,1179906,"projection",392378.267770249,71471.9103563807
"4604",2021-09-18,"sk",788047.766442582,717269.123625759,520.034212831408,1213.30175238848,1733.33596521989,1033088,1179906,"projection",391858.233557418,70778.6428168237
"4605",2021-09-19,"sk",788567.793680048,718481.056096426,520.027237465605,1211.93247066694,1731.95970813255,1033088,1179906,"projection",391338.206319952,70086.7375836223
"4606",2021-09-20,"sk",789087.813891056,719691.551528273,520.020211007795,1210.49543184764,1730.51564285543,1033088,1179906,"projection",390818.186108944,69396.2623627825
"4607",2021-09-21,"sk",789607.827023951,720900.537161454,520.01313289511,1208.98563318059,1728.9987660757,1033088,1179906,"projection",390298.172976049,68707.289862497
"4608",2021-09-22,"sk",790127.833026508,722107.934741503,520.006002556649,1207.397580049,1727.40358260565,1033088,1179906,"projection",389778.166973492,68019.8982850047
"4609",2021-09-23,"sk",790647.831845921,723313.659967006,519.998819413013,1205.72522550332,1725.72404491634,1033088,1179906,"projection",389258.168154079,67334.1718789143
"4610",2021-09-24,"sk",791167.823428797,724517.621867876,519.991582876071,1203.9619008702,1723.95348374627,1033088,1179906,"projection",388738.176571203,66650.2015609202
"4611",2021-09-25,"sk",791687.807721146,725719.722103783,519.98429234908,1202.10023590655,1722.08452825563,1033088,1179906,"projection",388218.192278854,65968.0856173628
"4612",2021-09-26,"sk",792207.784668372,726919.854170443,519.976947226445,1200.1320666601,1720.10901388654,1033088,1179906,"projection",387698.215331628,65287.9304979291
"4613",2021-09-27,"sk",792727.754215265,728117.902499282,519.969546893146,1198.04832883843,1718.01787573157,1033088,1179906,"projection",387178.245784735,64609.8517159838
"4614",2021-09-28,"sk",793247.716305991,729313.741433318,519.962090725428,1195.83893403655,1715.80102476198,1033088,1179906,"projection",386658.283694009,63933.9748726727
"4615",2021-09-29,"sk",793767.67088408,730507.234058948,519.954578089528,1193.49262562965,1713.44720371917,1033088,1179906,"projection",386138.32911592,63260.4368251326
"4616",2021-09-30,"sk",794287.617892423,731698.230869409,519.947008342599,1190.99681046081,1710.94381880341,1033088,1179906,"projection",385618.382107577,62589.3870230144
"4617",2021-10-01,"sk",794807.557273254,732886.568231038,519.939380831551,1188.337361629,1708.27674246056,1033088,1179906,"projection",385098.442726746,61920.9890422169
"4618",2021-10-02,"sk",795327.488968148,734072.066617692,519.931694893632,1185.49838665454,1705.43008154817,1033088,1179906,"projection",384578.511031852,61255.422350456
"4619",2021-10-03,"sk",795847.412918004,735254.528571731,519.923949855845,1182.46195403894,1702.38590389478,1033088,1179906,"projection",384058.587081996,60592.8843462729
"4620",2021-10-04,"sk",796367.329063039,736433.736341396,519.916145034716,1179.20776966505,1699.12391469977,1033088,1179906,"projection",383538.670936961,59933.5927216426
"4621",2021-10-05,"sk",796887.237342775,737609.449133937,519.90827973641,1175.71279254078,1695.62107227719,1033088,1179906,"projection",383018.762657225,59277.7882088382
"4622",2021-10-06,"sk",797407.137696031,738781.399910919,519.900353256031,1171.95077698259,1691.85113023862,1033088,1179906,"projection",382498.862303969,58625.7377851116
"4623",2021-10-07,"sk",797927.030060909,739949.291636268,519.892364877858,1167.89172534877,1687.78409022663,1033088,1179906,"projection",381978.969939091,57977.7384246407
"4624",2021-10-08,"sk",798446.914374784,741112.792868027,519.884313875111,1163.50123175909,1683.3855456342,1033088,1179906,"projection",381459.085625216,57334.1215067568
